Paziente :
Esame :
Occhio : False
--------------------------------------------------------
Note : 
--------------------------------------------------------
SIM-k : 
K1 = 43,41 D @ 105°
-0,306653005010192
-0,306373560084597
-0,305999750154951
-0,305428487946191
-0,304949291279148
-0,304471172594376
-0,30402856564749
-0,303652081349289
-0,303364485839644
-0,303178520490453
-0,303096573616821
-0,303111263952927
-0,303207694762134
-0,303365684959601
-0,303563430316711
-0,303627973597532
-0,30384102225033
-0,304029350887755
-0,304174873985951
-0,304263207115274
-0,304284393087005
-0,304234365224369
-0,304114021609984
-0,303928616859417
-0,303687240894953
-0,303401149927537
-0,303083851335367
-0,302751146254203
-0,302418900994525
-0,302109787039296
-0,301838321681288
-0,301711074458756
-0,301570226052889
-0,301507098810467
-0,301520516310981
-0,301601962598357
-0,301737127126219
-0,301908125025382
-0,302096148942984
-0,30228354597782
-0,302456455337285
-0,302603836219561
-0,302720155268243
-0,302801102080138
-0,302767263474838
-0,302778375474959
-0,302763450317842
-0,302725965156861
-0,302668811246588
-0,302594536809479
-0,302504612822664
-0,302400801096072
-0,30224659203283
-0,302121374576217
-0,30199516997122
-0,30187667532858
-0,301777096144611
-0,301707489385002
-0,301679247384145
-0,301701600118732
-0,301779397761994
-0,301912855180493
-0,30209614309732
-0,302318033556699
-0,302562691289451
-0,302811791619712
-0,303068455401934
-0,303271825961763
-0,303432298762544
-0,303566098796864
-0,303695401756598
-0,303734522121797
-0,303764452313779
-0,30379604334221
-0,3038569103676
-0,303967148853097
-0,304140785432487
-0,304384473146827
-0,304695581739607
-0,305063198216801
-0,305468703271795
-0,305890235640197
-0,306300758333778
-0,306677216968103
-0,307000116906553
-0,307257407702239
-0,307445119065001
-0,307568009901262
-0,307638177676143
-0,307672616708941
-0,307690920155779
-0,307712184419129
-0,307752294823215
-0,307822160295379
-0,307926650224007
-0,308063212999878
-0,308223907627602
-0,308395898950319
-0,308563429227888
-0,308710276945057
-0,308822284093643
-0,308889427985206
-0,308906499711495
-0,308874161396891
-0,30879829205253
-0,308687230133018
-0,308559701940952
-0,308424319367845
-0,308296963330991
-0,308189852416297
-0,308113008274171
-0,308073317605482
-0,308074176826551
-0,308115963730992
-0,308196228123896
-0,308309642473219
-0,308449489129095
-0,308607548245853
-0,308775013583521
-0,308944334565883
-0,309106568542151
-0,309255019529976
-0,309381641558159
-0,309482100565262
-0,309552650497638
-0,309591481489527
-0,309599194892828
-0,309579146771213
-0,309537681050824
-0,3094841190355
-0,309430177741539
-0,309388304850592
-0,309370653575056
-0,30938703348265
-0,309442964195511
-0,309538649851003
-0,309668424524779
-0,309821226592761
-0,309981601408892
-0,310131468316966
-0,310252482974365
-0,310328100549214
-0,310345410920535
-0,310297380066435
-0,310183372498047
-0,310009644313817
-0,309788689631485
-0,309538173397651
-0,30927841293143
-0,309030217226785
-0,308812100251192
-0,379127993504835
-0,378956988600786
-0,378831579412432
-0,378748664271782
-0,378697940659166
-0,378662644984566
-0,378623090997402
-0,378655985802285
-0,378543514888547
-0,378371789678393
-0,378132866895917
-0,37782651823221
-0,377460409142483
-0,37704866037572
-0,376610911622087
-0,376166767160484
-0,375747336872643
-0,375364129056531
-0,375030292983511
-0,374750416455427
-0,374520640102825
-0,374328172334267
-0,37404944655406
-0,373760050026303
-0,373887257869807
-0,373657405675406
-0,373328687226048
-0,373034104649799
-0,37260115535529
-0,372153202601441
-0,371724905668431
-0,371414141747863
-0,371157906000404
-0,371099689155151
-0,371128238656639
-0,371307493140777
-0,371622977355991
-0,372037216484023
-0,372724297942023
-0,373092570192195
-0,373462907758783
-0,373738068716507
-0,373886046838845
-0,373891167086583
-0,373760505544049
-0,373506010270388
-0,373150304936644
-0,372721936720156
-0,372241092104066
-0,371730622327706
-0,371208096769416
-0,370679977517805
-0,370145650398612
-0,369604761769223
-0,36904324941623
-0,368453140043594
-0,367829473855807
-0,36717679668271
-0,366512704137378
-0,365542733330957
-0,364925175706888
-0,364475960524644
-0,364192835124991
-0,364113331396248
-0,36425754282206
-0,364624547768314
-0,36519296169747
-0,365923505787948
-0,366765447479543
-0,367661541488749
-0,368555215412652
-0,369395655079787
-0,370142196176639
-0,370828960603971
-0,371323206451722
-0,371691945116207
-0,371956325036693
-0,372147508558441
-0,372300024684953
-0,372446676806884
-0,372605262727209
-0,37279314217522
-0,373006904287974
-0,373234600318599
-0,373457152855506
-0,373607439657246
-0,373768549220673
-0,373864687266361
-0,373784288547789
-0,373734545371273
-0,373576290292951
-0,373354266214117
-0,373087014194648
-0,372796511726149
-0,372505648293588
-0,37223605723378
-0,372003257398342
-0,371817649386358
-0,371681894962586
-0,371592774791914
-0,371542367027942
-0,371521597700289
-0,371522751978633
-0,371541712196095
-0,371506816186573
-0,371567597444108
-0,371660921787997
-0,371795975803904
-0,371810755560104
-0,372047997662829
-0,372340723160444
-0,372682073996975
-0,373058772022688
-0,373450862947968
-0,373834663861514
-0,374184343228083
-0,374475324844964
-0,374687988595692
-0,374809060249378
-0,374834255461856
-0,374569261458087
-0,374425270313428
-0,374216100414426
-0,373959035788864
-0,373671563566598
-0,37336892869263
-0,373062953934898
-0,37276074819207
-0,372464177948252
-0,372170653010217
-0,371873864247508
-0,371566629338751
-0,371243828224656
-0,370902878221258
-0,370551769160672
-0,370195522287611
-0,369967801252891
-0,369661899488395
-0,369408521551356
-0,369224742723787
-0,369123438436759
-0,36911142939311
-0,369189314764563
-0,369351000719145
-0,369584322915338
-0,369872380682339
-0,37019374265889
-0,370525000900576
-0,370841833748524
-0,371017829246776
-0,371240119738469
-0,371398691047051
-0,371487324204304
-0,371506391302463
-0,371462703634611
-0,371368321006646
-0,371238928031788
-0,371041089870716
-0,370891007684433
-0,370757174698808
-0,370652409788161
-0,370585987357281
-0,370561082385154
-0,37057677312326
-0,370627293140416
-0,370703303453987
-0,370793012508398
-0,370884096764718
-0,370964658747028
-0,371025134302163
-0,371059028978294
-0,371092751620803
-0,371070210596091
-0,371025067445671
-0,370993360948692
-0,371010026724105
-0,370960596036464
-0,370938008892589
-0,370936490115611
-0,370967377532047
-0,371031360657534
-0,371125146083203
-0,371242255972979
-0,371374169995696
-0,371512361432112
-0,37164864902658
-0,371778128335843
-0,371896409350959
-0,372002839496488
-0,372098854595016
-0,372188305279326
-0,372276527525473
-0,372369170734878
-0,372471705515207
-0,3725884475098
-0,372721795202266
-0,372872671641854
-0,373040862890718
-0,373225689306918
-0,373426636055873
-0,373642365138309
-0,373872316305305
-0,374115058582992
-0,374368004873852
-0,374627115297843
-0,374886005856549
-0,375137899896614
-0,375374047758694
-0,375586071899352
-0,375766102624059
-0,37590598069765
-0,376010112901066
-0,376071803861812
-0,376098326222453
-0,376098646301568
-0,37608484079584
-0,376071258762889
-0,376072972250829
-0,376103800163405
-0,376175094256258
-0,376292780187091
-0,376458300367348
-0,376666761689008
-0,376908888197203
-0,377171107228901
-0,377437216082072
-0,377690719592492
-0,377916126500315
-0,378101040495748
-0,378237683494697
-0,378322846471207
-0,378358854910414
-0,378353074598159
-0,378318243239886
-0,378270032384278
-0,3782270833812
-0,378207917901375
-0,378229245911812
-0,378303698891007
-0,378437997392816
-0,378632097102099
-0,37887826533785
-0,37916266496161
-0,379465816609205
-0,379765409715493
-0,38003860369295
-0,380263770235746
-0,380423378757889
-0,380505503354606
-0,380504951605
-0,380424624887297
-0,380273898217393
-0,380068932212664
-0,379830133390014
-0,379579884806791
-0,379339934901957
-0,433962972642286
-0,433824709337588
-0,433759378539792
-0,433761358734121
-0,433816479506012
-0,433903467786065
-0,433995934488191
-0,434191191453328
-0,434201845644063
-0,43413210196332
-0,433961562442229
-0,433678788902164
-0,433283317492565
-0,432785996396882
-0,432209080270517
-0,431580816775897
-0,430949632759385
-0,430346079743989
-0,42980561625875
-0,429357926941253
-0,429019251422419
-0,428791818001881
-0,428528966699353
-0,428332393750228
-0,428747571230492
-0,428757219326786
-0,428668019587009
-0,42861750206117
-0,42834542257929
-0,427976170190613
-0,427527610406438
-0,427110852647558
-0,426645742216683
-0,426334106288401
-0,426064227131924
-0,42596233009426
-0,4260569168994
-0,426345486525488
-0,427087922780729
-0,427548868990909
-0,428143370934163
-0,428731432046881
-0,429239129841962
-0,429601135115444
-0,429773878928696
-0,429725120496413
-0,429448648324845
-0,428965964460649
-0,428313111298234
-0,427555590187912
-0,426774224067494
-0,426049834458819
-0,425459179003139
-0,425070109065728
-0,424911415760981
-0,424992930468984
-0,425292054344834
-0,425760620730295
-0,426332833872236
-0,426508571638696
-0,42701239948835
-0,427476828956168
-0,427788583949545
-0,427922204811012
-0,427877728733367
-0,42767960408637
-0,427373420705226
-0,427018067224639
-0,42667620858458
-0,426403283169117
-0,426239680865254
-0,426205372192437
-0,4262987540492
-0,426577708821887
-0,426851829009288
-0,427161524829823
-0,427471976542976
-0,427756243156729
-0,428001113915468
-0,428207443963815
-0,428380932575976
-0,428553164207531
-0,428750808381702
-0,429004455995138
-0,429340508775289
-0,429717958894928
-0,430277533939676
-0,43093290794304
-0,431529614189563
-0,432303888765487
-0,433022484701348
-0,433677700779306
-0,434222763583135
-0,434620405506041
-0,434849359176551
-0,434906788313485
-0,434807585079302
-0,434581890747048
-0,434268417063259
-0,433907665494683
-0,433536396580525
-0,433183368737984
-0,432867999837392
-0,432600231567484
-0,432287605552408
-0,432115184696217
-0,431982142114637
-0,431879537226789
-0,431577216458665
-0,431509674933532
-0,431456343118418
-0,43141591826532
-0,431388007357221
-0,43137134102641
-0,431361993651284
-0,431352694914811
-0,431332189405717
-0,431287758709037
-0,431205175431163
-0,431073323062034
-0,430629000293368
-0,430385674614651
-0,430085856925655
-0,429740071089903
-0,429362675370256
-0,428974152436254
-0,428598435194383
-0,428259607658918
-0,427979612924512
-0,4277741930705
-0,427651651339936
-0,427611634380037
-0,427646118960452
-0,427739740986011
-0,427878234458049
-0,428034992018399
-0,428344030751983
-0,428493719691166
-0,428614591566765
-0,428695495570169
-0,42872969770055
-0,428714343175383
-0,428651433329687
-0,428545884875777
-0,428404627029676
-0,428237184550024
-0,428051945825699
-0,427856797641074
-0,427658235489878
-0,42732940609089
-0,427139448537576
-0,426969438952825
-0,42682517688052
-0,426712331763467
-0,426635239368662
-0,426596473718545
-0,426595470637153
-0,42656290512174
-0,426617180930599
-0,426686945564252
-0,426760687623445
-0,426827117694644
-0,426876625022041
-0,426904364043126
-0,426908655553685
-0,426895013973562
-0,426873274618331
-0,42685671692317
-0,426862248362122
-0,426905337681664
-0,426999362159735
-0,427190364633614
-0,427407921385301
-0,427682030464883
-0,428036908641471
-0,428486100601039
-0,428846538104374
-0,429202053799919
-0,429514948640705
-0,429778945363387
-0,42998602874908
-0,430135264636852
-0,430231982843405
-0,430287453190537
-0,430316001571077
-0,430333330737575
-0,430355102069999
-0,430392946007725
-0,430455458337263
-0,430546223928252
-0,430665103799257
-0,430807541113064
-0,43096722342905
-0,431136188694919
-0,431307413739651
-0,43147581807903
-0,431639659964146
-0,431800967435043
-0,431965287952379
-0,432141271170815
-0,432337540141346
-0,43256249989818
-0,432821132148626
-0,433113972173218
-0,433436111547827
-0,433777578832312
-0,434124650611981
-0,434460527776969
-0,43476724403714
-0,435028272474556
-0,4352267474552
-0,435362681644709
-0,43542291564777
-0,435413153456217
-0,435342533393677
-0,435225833385602
-0,435082327139856
-0,434933975913536
-0,434803387618184
-0,434711473422845
-0,434674535475093
-0,434703474940839
-0,434801956257891
-0,434966280424256
-0,435185672510023
-0,435442632701799
-0,435716068095045
-0,435982014144072
-0,436218068885394
-0,436404770279719
-0,436527990228286
-0,436580551876887
-0,436563246525342
-0,436485160205342
-0,436361706282524
-0,436213565949374
-0,436063583442052
-0,435933659280478
-0,435841774379455
-0,435799488905263
-0,435810226835149
-0,435868784662014
-0,43596240621527
-0,436072333291635
-0,436176049095806
-0,436251407487078
-0,436277777921261
-0,43624007580292
-0,436130149072614
-0,435947801709157
-0,435700890754691
-0,435404466277321
-0,435079456647295
-0,434749603404545
-0,434439603115485
-0,434171634392564
-0,518489525363406
-0,518646672582323
-0,518828369812539
-0,519012992890524
-0,519176302006447
-0,519293198454332
-0,519339653065652
-0,51945527784053
-0,519295700950143
-0,519014839926207
-0,518608250040719
-0,51808002393537
-0,517442099120655
-0,516716918753365
-0,515934678512715
-0,515129701517041
-0,51436017920506
-0,513660879276457
-0,513075859332529
-0,512644362806129
-0,512393651146258
-0,512336363191232
-0,512296405813955
-0,512409272930383
-0,513367519121216
-0,513870961954187
-0,514285346980644
-0,514748595165357
-0,514884653147491
-0,51479848656939
-0,514459736247817
-0,513963319280307
-0,513171662882779
-0,512324302466122
-0,511282017849611
-0,510228472096753
-0,509246435091326
-0,508396114008531
-0,508081386155935
-0,507457228274619
-0,507125311923472
-0,506975020716484
-0,506960854213513
-0,507023576114924
-0,507108251675891
-0,507150187466907
-0,507099168226043
-0,506927373431803
-0,506618219294604
-0,50619329229501
-0,505695849379499
-0,505180234452528
-0,504706744421481
-0,504340353335285
-0,504115723452213
-0,504057782613742
-0,504165180883641
-0,504415093880876
-0,504768819535842
-0,504643580612569
-0,541528111009427
-0,541343723795256
-0,541039921805564
-0,540673397530496
-0,540311925824029
-0,540024695006526
-0,539869383835903
-0,539883408571461
-0,540076086956712
-0,54042693714618
-0,540889966005753
-0,541401439249534
-0,541891509884205
-0,507509242441133
-0,507998831206201
-0,508551227896435
-0,509156868164817
-0,509809748086335
-0,510505091431705
-0,511239560086889
-0,511997446769727
-0,512778493923653
-0,513563045620552
-0,514333372066101
-0,515068119336704
-0,515674230206001
-0,516308218519618
-0,516864275012518
-0,517172702577529
-0,517584349807793
-0,517867350657395
-0,518082538641904
-0,518236836800819
-0,518335008037065
-0,518379285194287
-0,518369047794313
-0,518299656059838
-0,518164983939138
-0,517955163705223
-0,517660458224145
-0,517274140996936
-0,516795349320757
-0,516232505642459
-0,515605464412698
-0,514823726836428
-0,514164538910141
-0,513548504194023
-0,513012417787926
-0,512300261637001
-0,511996866499938
-0,511828783064436
-0,511787526086423
-0,511852361558872
-0,511993219579162
-0,512173360322534
-0,512355911970567
-0,512507752674696
-0,512604304825795
-0,512631289492836
-0,512587485362598
-0,512151345969033
-0,512001531394471
-0,511820335613496
-0,511623469829532
-0,511422929933006
-0,511227200884427
-0,511039296229883
-0,510858717763715
-0,510682925129062
-0,510507772400067
-0,510331017852588
-0,51015301777573
-0,509979546471769
-0,509818312811591
-0,509686169246328
-0,509586660675753
-0,509724132850839
-0,50972657622121
-0,509772242193668
-0,509843944498951
-0,509914219219854
-0,509948740624315
-0,509908645337202
-0,509756251453612
-0,509458937991303
-0,508996421369463
-0,508360779698634
-0,507562418821103
-0,506628396501587
-0,50543283587988
-0,504366589828931
-0,503336540741431
-0,502408118047417
-0,501641639157647
-0,501085289883294
-0,500768396555947
-0,500698556890108
-0,500777943932761
-0,501125928822535
-0,501608741777293
-0,50215777832077
-0,502700759556986
-0,503170067575895
-0,5035124848369
-0,50369516221966
-0,503709871870642
-0,503574013659219
-0,503326738446914
-0,503024710298079
-0,502731592366504
-0,502511281071847
-0,502465285253392
-0,502539290429825
-0,50279461534605
-0,503269453313014
-0,503974641200368
-0,504661143575665
-0,505405747279598
-0,506124762697071
-0,506773269940243
-0,507306884122023
-0,507696023239737
-0,507930155051266
-0,508017084863441
-0,507981201383312
-0,50785841965068
-0,507693305803221
-0,507528812434912
-0,507404889187864
-0,507351557863963
-0,507387094964684
-0,507515523325161
-0,507728137478918
-0,508004919547047
-0,508317958376804
-0,508635676219789
-0,508928559684092
-0,509171327893911
-0,50934883958629
-0,509457582649545
-0,509505336957891
-0,509511170898284
-0,509502524573463
-0,509511417243915
-0,509569315396652
-0,509704947622046
-0,509938565268965
-0,510280634095916
-0,510729950323965
-0,511274060810808
-0,511885745178066
-0,5125464434644
-0,513208979756013
-0,513841207301177
-0,514409918089984
-0,514887682276993
-0,515255473051185
-0,51550384370031
-0,515634162203118
-0,515657306658418
-0,515591814126641
-0,515463246622165
-0,515299830231541
-0,515130844451399
-0,514982972380095
-0,514878680121403
-0,514834637994169
-0,514859988123459
-0,514959678346975
-0,515131897172167
-0,515370801613515
-0,515667727547875
-0,516012571320741
-0,516393046366701
-0,51679701147413
-0,517212273546752
-0,517625789337077
-0,51802531050914
-0,518397972048232
-0,518731736657331
-0,519015702571371
-0,519240431337611
-0,51939909441391
-0,519487909284047
-0,519506667305305
-0,519459241648075
-0,519354411664535
-0,519204620572558
-0,519025047865328
-0,518834039507432
-0,518650768642485
-0,51849316460153
-0,518377572634586
-0,518315880321677
-0,518315035149866
-0,518374935702163
-0,585288047521858
-0,585672734096898
-0,586039635653309
-0,586341514482641
-0,586539996559443
-0,586609995269599
-0,586540524673259
-0,586536145798552
-0,586198022144457
-0,58575295614736
-0,585222194067475
-0,584626017638231
-0,583981526468758
-0,583302545614146
-0,582600466950048
-0,581880836415348
-0,581174963629468
-0,580486386100729
-0,579839472225363
-0,579264922850484
-0,578797909525228
-0,578473369314218
-0,578105606500256
-0,577916201987591
-0,578840565667196
-0,579296011596712
-0,579798619677208
-0,580562694725858
-0,581136590641874
-0,581649736403719
-0,582039246047772
-0,582377189409388
-0,582426225056143
-0,582415110300677
-0,582094035651441
-0,581632503224235
-0,58108944976954
-0,580521080930736
-0,563866801972849
-0,565470618818227
-0,567463959056176
-0,569551100386529
-0,571507793865041
-0,573105585779701
-0,574146957386115
-0,574459434895533
-0,573939528225152
-0,572569390589466
-0,570401970448277
-0,567590161952184
-0,564359727964663
-0,560972605893357
-0,557702004002984
-0,554807500711869
-0,552472262505792
-0,550815232621441
-0,54986583645644
-0,549572538007507
-0,549818196350698
-0,622349365121565
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,625836038145851
-0,626451881139149
-0,627351136964951
-0,628523624130742
-0,629938070458843
-0,631542850832778
-0,633291420426635
-0,635073249631668
-0,636823693275413
-0,638473457465436
-0,639960250670312
-0,641236576968509
-0,586959430526941
-0,587437486471414
-0,587781648532476
-0,587807951159298
-0,58799340723986
-0,588076385032396
-0,588161129663884
-0,588274913523256
-0,58843232115853
-0,588633457957824
-0,588864359999447
-0,589099099734878
-0,589304541673139
-0,58944295936129
-0,589477678817533
-0,589380267854976
-0,589135197247119
-0,588745813913478
-0,588235714251429
-0,587496088420488
-0,586887899522643
-0,586326124279279
-0,585871834727075
-0,585214627429208
-0,58509863165603
-0,585178568058733
-0,585433487498923
-0,585821240912285
-0,586281579433299
-0,586744618165456
-0,587141641615032
-0,587415489345167
-0,587528803650647
-0,587467582534205
-0,587246166496881
-0,586484320947663
-0,586074195149549
-0,585649123344613
-0,585262099263205
-0,584953598603891
-0,584747668134773
-0,584648765294384
-0,584641887703692
-0,584694409284994
-0,584762756070449
-0,584796202829501
-0,584747789594407
-0,584579325559801
-0,584267655577546
-0,583816412416085
-0,583232297808949
-0,582797825725512
-0,582086362768265
-0,581382868681275
-0,580733765032197
-0,580173821027895
-0,57972364122142
-0,579383490623109
-0,579136731817343
-0,578951238853739
-0,578786783306957
-0,578596069336095
-0,578335709014337
-0,577967258136256
-0,57725544713335
-0,576610204994649
-0,575845097681274
-0,574988409800234
-0,574083424836304
-0,573183243480065
-0,572343624511598
-0,57161618773737
-0,570939587310536
-0,570535529427658
-0,570313556530222
-0,570262151013369
-0,570352732037031
-0,570545718804475
-0,570799116025281
-0,571071784885497
-0,571331357913629
-0,571557048349732
-0,571738798581821
-0,571879872675823
-0,571992440275164
-0,572094904986461
-0,572267405159337
-0,57241410164033
-0,572606862642017
-0,572911849196612
-0,573381274163557
-0,573759178449051
-0,574204921178738
-0,574678524607459
-0,575182285361214
-0,575704594490396
-0,576235045409914
-0,576765886316206
-0,577290532900238
-0,577806975354925
-0,578313024309964
-0,57880826264659
-0,579288910534797
-0,579750917165526
-0,580186569404413
-0,580586666995572
-0,580939764116772
-0,581234065528163
-0,581456941864202
-0,581596909392303
-0,581645278487859
-0,581596645638104
-0,581450064801809
-0,581212047735731
-0,580897288682372
-0,580527268909829
-0,580130726305436
-0,579742248062964
-0,579397462346138
-0,579130748851391
-0,578971743267756
-0,578941570083854
-0,579051975464628
-0,579300442121463
-0,579672687765853
-0,580138906679979
-0,580679646317377
-0,581242192244243
-0,581793511334236
-0,58230039846326
-0,582738489014649
-0,583093268370116
-0,583362455057751
-0,583553337073916
-0,583681809461425
-0,583765005164363
-0,58382278577703
-0,583870448879767
-0,58391745790945
-0,583966891607463
-0,584014699940309
-0,584053557088927
-0,584074659085668
-0,58407365736874
-0,584051518696811
-0,584017136746454
-0,583987677018717
-0,583985215233412
-0,58403396494825
-0,584157367229906
-0,584370102667081
-0,584676438783709
-0,58506656348495
-0,585518390409073
-0,585994024241256
-0,586450623341217
-0,586840812765712
-0,587121191045366
-0,587258333676951
-0,587235062780234
-0,587052931759333
-0,586732152260673
-0,586311286991879
-0,585841036835966
-0,585376424065091
-0,584974548903603
-0,584680075931381
-0,584525294912588
-0,584523654098773
-0,584669033880651
-0,58493697228713
-0,684312915008884
-0,684876403920627
-0,685430548510887
-0,685923887445297
-0,686307691453218
-0,686542447931962
-0,686600965700609
-0,68672142222097
-0,686398075711167
-0,685908173887096
-0,685286023709596
-0,684575052934455
-0,683826225886897
-0,683090908964695
-0,682417212022225
-0,681836650414417
-0,681399687251105
-0,681100892237257
-0,680938327403681
-0,680897130509023
-0,680950169834742
-0,681062610340585
-0,680929364133807
-0,680768353367838
-0,681713998349568
-0,681800473210348
-0,681714353338901
-0,68179842492932
-0,681593526134906
-0,681372918635048
-0,681162809454659
-0,681138498164563
-0,681058074105761
-0,681217799591542
-0,681279692640411
-0,681385332907866
-0,681511462772901
-0,681612167587041
-0,665794024164554
-0,688193689752865
-0,694151153465258
-0,699888498685487
-0,704817429467487
-0,70844265253224
-0,710349730846299
-0,710297087619926
-0,708228511592796
-0,704281454045525
-0,698785949152904
-0,692183113136677
-0,685045599046673
-0,677919445429875
-0,671324694643202
-0,665671093428969
-0,661247001446827
-0,658171511926419
-0,656408396253075
-0,655786794162517
-0,656036420083135
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,729560947713211
-0,730031066613252
-0,73036959994695
-0,695669499411317
-0,696353011638408
-0,696614080261471
-0,696515125844157
-0,696067793704114
-0,695316159020953
-0,694330775378965
-0,69320049711106
-0,692019261493646
-0,690874922585755
-0,689836765298305
-0,688948487688942
-0,688226335852072
-0,687662132556057
-0,68723098960458
-0,686898302576804
-0,686439161448037
-0,686202543742294
-0,685977548581671
-0,685747345268456
-0,685050270025475
-0,684783275246111
-0,684504647845837
-0,684218605916831
-0,683930615804527
-0,68364781138416
-0,683376146654119
-0,683123878905265
-0,682899503419456
-0,682715759044524
-0,682587226240171
-0,682531839458824
-0,682047957011
-0,682191559549827
-0,682435234541919
-0,682762702923165
-0,683142460061796
-0,683528570088215
-0,683865086834545
-0,684091591444986
-0,684148591685388
-0,683985129751303
-0,683564536308503
-0,682870598883843
-0,681910146690553
-0,680712633144039
-0,679337885416807
-0,677840364295181
-0,676604225911539
-0,675118442318351
-0,67374298475996
-0,672529929054847
-0,671512067908354
-0,670700299882661
-0,670084212789568
-0,669635948747278
-0,669314796349046
-0,669075376935783
-0,668868050195708
-0,66864971144567
-0,668382203769779
-0,667777615561477
-0,667339316474883
-0,666821678737163
-0,666236948098773
-0,665607454313495
-0,664963410697344
-0,664339632745489
-0,663772951510114
-0,66317209495968
-0,662809183594526
-0,662588850413949
-0,662523938629513
-0,662616922627002
-0,662858679593211
-0,663230556635841
-0,663703618469895
-0,664241941658704
-0,664804670337701
-0,665347778577875
-0,665829864939714
-0,666213735696044
-0,66647170374211
-0,666662119050689
-0,666642459957521
-0,666497996170086
-0,666330154183356
-0,666242742568502
-0,665974403575056
-0,665786223579529
-0,665693470589731
-0,665754831020385
-0,665996396271985
-0,666426034481294
-0,667031017929082
-0,667779379783621
-0,668622572995683
-0,669499198549623
-0,670344830469064
-0,671091982873152
-0,671683389361564
-0,672075383150608
-0,672243228085487
-0,672184152457051
-0,671917929374137
-0,671484194620235
-0,670937390869896
-0,670341357924821
-0,669762786512428
-0,669263391336661
-0,668894742759366
-0,668693780204269
-0,668677727054531
-0,668844768132771
-0,669174150332322
-0,66962758226854
-0,67015559780626
-0,67070131278385
-0,67120860623271
-0,671627588075398
-0,67192107753909
-0,672069426419805
-0,672066250285876
-0,671950608065992
-0,671741946281679
-0,671497041409433
-0,671272509096202
-0,67112331563794
-0,671094717158325
-0,671217824223402
-0,671504833462556
-0,671949719771564
-0,672527878926285
-0,673202581227675
-0,673929322457781
-0,674663274902499
-0,675363792684916
-0,676001370622352
-0,676560699844328
-0,677041904976363
-0,677461147001065
-0,677846054478189
-0,678231271192467
-0,678651695977532
-0,679136466973534
-0,679704522818845
-0,680359241738277
-0,681088591492612
-0,681865361144676
-0,682652218252905
-0,683404581748459
-0,684075418958632
-0,684623679451776
-0,685016627641043
-0,685234270068205
-0,685272836907217
-0,685144522066327
-0,68487590266287
-0,684507729750051
-0,684088176477455
-0,683669384813449
-0,683300908579452
-0,683027953060282
-0,68288334570693
-0,682888820914819
-0,683050293092864
-0,683358988597826
-0,683791991275077
-0,767485338621929
-0,767667046675521
-0,767751781157155
-0,76774662179077
-0,767663762257975
-0,767518470772723
-0,767324804809129
-0,767405506016127
-0,767138254617086
-0,766845585361554
-0,766526366922064
-0,766176857353616
-0,765793478367257
-0,765374313229567
-0,764924466100944
-0,764448673293718
-0,763996963884004
-0,763580891198187
-0,763238428453576
-0,763011010188731
-0,762934049043604
-0,763031571246996
-0,762976048115008
-0,763065544310481
-0,764708399313595
-0,765407821026828
-0,765932481674194
-0,766585670749577
-0,766648185548421
-0,766306550141176
-0,765456230496221
-0,764215728312651
-0,762246818471635
-0,759950798364637
-0,757023709658792
-0,75381609637787
-0,750519597886421
-0,747317974360653
-0,7483696330948
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-0,856783713828325
-0,778683469980796
-0,779732646176198
-0,780429396393215
-0,780739184809332
-0,780669581781711
-0,780268281684945
-0,779619159631268
-0,778830468860405
-0,778019535848156
-0,777297595854658
-0,776754581433615
-0,776447858475539
-0,776398212958744
-0,776588117814028
-0,776965243767484
-0,777213386617817
-0,777702472081588
-0,778099008335381
-0,77830891028646
-0,777702927759853
-0,777364331466936
-0,77675299712608
-0,775917543302524
-0,774937621765472
-0,773910701153013
-0,772938679941426
-0,772114149790313
-0,771508566464682
-0,771165514737456
-0,77109717767852
-0,771283692011991
-0,771029786518862
-0,771563743475182
-0,772136098904871
-0,772646062042112
-0,773000816195194
-0,7731258246492
-0,772975290789892
-0,772535446546558
-0,77182313170746
-0,770880872917254
-0,769767752668355
-0,76855246954575
-0,767304387544861
-0,766086356091305
-0,764960731267097
-0,763946397513265
-0,763442660230784
-0,762715090898841
-0,762102927049802
-0,761568907041272
-0,761067686977919
-0,760553987116116
-0,759990366650658
-0,759353011585755
-0,758632082492493
-0,757837799735696
-0,756987377618942
-0,756107495882575
-0,755223144595894
-0,754033225835004
-0,753186974986442
-0,752388985805504
-0,751635773794326
-0,750917445422279
-0,750222898389349
-0,749541178533872
-0,748868146785432
-0,748054461487911
-0,747414074288843
-0,746827831668836
-0,74632949019462
-0,745955438615052
-0,745738718438349
-0,745706975995988
-0,745871513736323
-0,746229464288688
-0,746759817946643
-0,747423176236454
-0,748166636090842
-0,748926445477754
-0,749636032694622
-0,750322881179965
-0,750761409469826
-0,751004324459972
-0,75112796512986
